Date,Open,High,Low,Close,TotalVolume
2009/05/25,0.0,6074.0,0.0,6074.0,0.0
2009/05/26,0.0,6600.0,0.0,6600.0,0.0
2009/05/27,0.0,8104.0,0.0,8104.0,0.0
2009/06/01,0.0,6418.0,0.0,6418.0,0.0
2009/06/02,0.0,3072.0,0.0,3072.0,0.0
2009/06/03,0.0,1612.0,0.0,1612.0,0.0
2009/06/04,0.0,0.0,-2865.0,-2865.0,0.0
2009/06/05,0.0,0.0,-2489.0,-2489.0,0.0
2009/06/06,0.0,0.0,-2502.0,-2502.0,0.0
2009/06/08,0.0,0.0,-3031.0,-3031.0,0.0
2009/06/09,0.0,0.0,-7100.0,-7100.0,0.0
2009/06/10,0.0,0.0,-6566.0,-6566.0,0.0
2009/06/11,0.0,0.0,-5625.0,-5625.0,0.0
2009/06/12,0.0,0.0,-2485.0,-2485.0,0.0
2009/06/15,0.0,27.0,0.0,27.0,0.0
2009/06/16,0.0,0.0,-137.0,-137.0,0.0
2009/06/17,0.0,2595.0,0.0,2595.0,0.0
2009/06/18,0.0,2216.0,0.0,2216.0,0.0
2009/06/19,0.0,2366.0,0.0,2366.0,0.0
2009/06/22,0.0,2858.0,0.0,2858.0,0.0
2009/06/23,0.0,4924.0,0.0,4924.0,0.0
2009/06/24,0.0,2009.0,0.0,2009.0,0.0
2009/06/25,0.0,3691.0,0.0,3691.0,0.0
2009/06/26,0.0,4017.0,0.0,4017.0,0.0
2009/06/29,0.0,4960.0,0.0,4960.0,0.0
2009/06/30,0.0,5422.0,0.0,5422.0,0.0
2009/07/01,0.0,5869.0,0.0,5869.0,0.0
2009/07/02,0.0,4951.0,0.0,4951.0,0.0
2009/07/03,0.0,4180.0,0.0,4180.0,0.0
2009/07/06,0.0,4882.0,0.0,4882.0,0.0
2009/07/07,0.0,4188.0,0.0,4188.0,0.0
2009/07/08,0.0,2537.0,0.0,2537.0,0.0
2009/07/09,0.0,0.0,-907.0,-907.0,0.0
2009/07/10,0.0,833.0,0.0,833.0,0.0
2009/07/13,0.0,0.0,-466.0,-466.0,0.0
2009/07/14,0.0,524.0,0.0,524.0,0.0
2009/07/15,0.0,3401.0,0.0,3401.0,0.0
2009/07/16,0.0,3370.0,0.0,3370.0,0.0
2009/07/17,0.0,4088.0,0.0,4088.0,0.0
2009/07/20,0.0,4464.0,0.0,4464.0,0.0
2009/07/21,0.0,6317.0,0.0,6317.0,0.0
2009/07/22,0.0,6616.0,0.0,6616.0,0.0
2009/07/23,0.0,6851.0,0.0,6851.0,0.0
2009/07/24,0.0,5914.0,0.0,5914.0,0.0
2009/07/27,0.0,6546.0,0.0,6546.0,0.0
2009/07/28,0.0,8404.0,0.0,8404.0,0.0
2009/07/29,0.0,6185.0,0.0,6185.0,0.0
2009/07/30,0.0,5105.0,0.0,5105.0,0.0
2009/07/31,0.0,5078.0,0.0,5078.0,0.0
2009/08/03,0.0,2058.0,0.0,2058.0,0.0
2009/08/04,0.0,4510.0,0.0,4510.0,0.0
2009/08/05,0.0,6237.0,0.0,6237.0,0.0
2009/08/06,0.0,6368.0,0.0,6368.0,0.0
2009/08/10,0.0,6450.0,0.0,6450.0,0.0
2009/08/11,0.0,6989.0,0.0,6989.0,0.0
2009/08/12,0.0,6462.0,0.0,6462.0,0.0
2009/08/13,0.0,9590.0,0.0,9590.0,0.0
2009/08/14,0.0,9397.0,0.0,9397.0,0.0
2009/08/17,0.0,6998.0,0.0,6998.0,0.0
2009/08/18,0.0,4858.0,0.0,4858.0,0.0
2009/08/19,0.0,8697.0,0.0,8697.0,0.0
2009/08/20,0.0,7576.0,0.0,7576.0,0.0
2009/08/21,0.0,9709.0,0.0,9709.0,0.0
2009/08/24,0.0,13652.0,0.0,13652.0,0.0
2009/08/25,0.0,14957.0,0.0,14957.0,0.0
2009/08/26,0.0,16038.0,0.0,16038.0,0.0
2009/08/27,0.0,16183.0,0.0,16183.0,0.0
2009/08/28,0.0,15973.0,0.0,15973.0,0.0
2009/08/31,0.0,17467.0,0.0,17467.0,0.0
2009/09/01,0.0,18759.0,0.0,18759.0,0.0
2009/09/02,0.0,15503.0,0.0,15503.0,0.0
2009/09/03,0.0,15987.0,0.0,15987.0,0.0
2009/09/04,0.0,16697.0,0.0,16697.0,0.0
2009/09/07,0.0,15660.0,0.0,15660.0,0.0
2009/09/08,0.0,14095.0,0.0,14095.0,0.0
2009/09/09,0.0,14420.0,0.0,14420.0,0.0
2009/09/10,0.0,3869.0,0.0,3869.0,0.0
2009/09/11,0.0,3145.0,0.0,3145.0,0.0
2009/09/14,0.0,4204.0,0.0,4204.0,0.0
2009/09/15,0.0,3488.0,0.0,3488.0,0.0
2009/09/16,0.0,2795.0,0.0,2795.0,0.0
2009/09/17,0.0,0.0,-785.0,-785.0,0.0
2009/09/18,0.0,789.0,0.0,789.0,0.0
2009/09/21,0.0,1204.0,0.0,1204.0,0.0
2009/09/22,0.0,1152.0,0.0,1152.0,0.0
2009/09/23,0.0,362.0,0.0,362.0,0.0
2009/09/24,0.0,1129.0,0.0,1129.0,0.0
2009/09/25,0.0,2888.0,0.0,2888.0,0.0
2009/09/28,0.0,2553.0,0.0,2553.0,0.0
2009/09/29,0.0,1524.0,0.0,1524.0,0.0
2009/09/30,0.0,942.0,0.0,942.0,0.0
2009/10/01,0.0,56.0,0.0,56.0,0.0
2009/10/02,0.0,0.0,-4439.0,-4439.0,0.0
2009/10/05,0.0,0.0,-1810.0,-1810.0,0.0
2009/10/06,0.0,0.0,-890.0,-890.0,0.0
2009/10/07,0.0,0.0,-389.0,-389.0,0.0
2009/10/08,0.0,0.0,-1694.0,-1694.0,0.0
2009/10/09,0.0,0.0,-359.0,-359.0,0.0
2009/10/12,0.0,0.0,-991.0,-991.0,0.0
2009/10/13,0.0,982.0,0.0,982.0,0.0
2009/10/14,0.0,2824.0,0.0,2824.0,0.0
2009/10/15,0.0,0.0,-3001.0,-3001.0,0.0
2009/10/16,0.0,0.0,-4731.0,-4731.0,0.0
2009/10/19,0.0,0.0,-2792.0,-2792.0,0.0
2009/10/20,0.0,0.0,-4510.0,-4510.0,0.0
2009/10/21,0.0,0.0,-1355.0,-1355.0,0.0
2009/10/22,0.0,0.0,-1762.0,-1762.0,0.0
2009/10/23,0.0,0.0,-162.0,-162.0,0.0
2009/10/26,0.0,1943.0,0.0,1943.0,0.0
2009/10/27,0.0,363.0,0.0,363.0,0.0
2009/10/28,0.0,0.0,-5959.0,-5959.0,0.0
2009/10/29,0.0,0.0,-9658.0,-9658.0,0.0
2009/10/30,0.0,0.0,-6746.0,-6746.0,0.0
2009/11/02,0.0,0.0,-3703.0,-3703.0,0.0
2009/11/03,0.0,0.0,-3809.0,-3809.0,0.0
2009/11/04,0.0,0.0,-2326.0,-2326.0,0.0
2009/11/05,0.0,0.0,-2145.0,-2145.0,0.0
2009/11/06,0.0,0.0,-3677.0,-3677.0,0.0
2009/11/09,0.0,0.0,-4318.0,-4318.0,0.0
2009/11/10,0.0,0.0,-5288.0,-5288.0,0.0
2009/11/11,0.0,0.0,-5615.0,-5615.0,0.0
2009/11/12,0.0,0.0,-4881.0,-4881.0,0.0
2009/11/13,0.0,0.0,-6800.0,-6800.0,0.0
2009/11/16,0.0,0.0,-6239.0,-6239.0,0.0
2009/11/17,0.0,0.0,-8187.0,-8187.0,0.0
2009/11/18,0.0,0.0,-5460.0,-5460.0,0.0
2009/11/19,0.0,0.0,-5625.0,-5625.0,0.0
2009/11/20,0.0,0.0,-4730.0,-4730.0,0.0
2009/11/23,0.0,0.0,-5664.0,-5664.0,0.0
2009/11/24,0.0,0.0,-6138.0,-6138.0,0.0
2009/11/25,0.0,0.0,-6019.0,-6019.0,0.0
2009/11/26,0.0,0.0,-7838.0,-7838.0,0.0
2009/11/27,0.0,0.0,-10086.0,-10086.0,0.0
2009/11/30,0.0,0.0,-8750.0,-8750.0,0.0
2009/12/01,0.0,0.0,-4991.0,-4991.0,0.0
2009/12/02,0.0,0.0,-5951.0,-5951.0,0.0
2009/12/03,0.0,0.0,-6882.0,-6882.0,0.0
2009/12/04,0.0,0.0,-7015.0,-7015.0,0.0
2009/12/07,0.0,0.0,-5152.0,-5152.0,0.0
2009/12/08,0.0,0.0,-6098.0,-6098.0,0.0
2009/12/09,0.0,0.0,-6281.0,-6281.0,0.0
2009/12/10,0.0,0.0,-4702.0,-4702.0,0.0
2009/12/11,0.0,0.0,-1792.0,-1792.0,0.0
2009/12/14,0.0,0.0,-962.0,-962.0,0.0
2009/12/15,0.0,0.0,-3392.0,-3392.0,0.0
2009/12/16,0.0,853.0,0.0,853.0,0.0
2009/12/17,0.0,2027.0,0.0,2027.0,0.0
2009/12/18,0.0,2658.0,0.0,2658.0,0.0
2009/12/21,0.0,3249.0,0.0,3249.0,0.0
2009/12/22,0.0,5413.0,0.0,5413.0,0.0
2009/12/23,0.0,5840.0,0.0,5840.0,0.0
2009/12/24,0.0,6916.0,0.0,6916.0,0.0
2009/12/25,0.0,7338.0,0.0,7338.0,0.0
2009/12/28,0.0,6113.0,0.0,6113.0,0.0
2009/12/29,0.0,5193.0,0.0,5193.0,0.0
2009/12/30,0.0,4970.0,0.0,4970.0,0.0
2009/12/31,0.0,2798.0,0.0,2798.0,0.0
2010/01/04,0.0,2645.0,0.0,2645.0,0.0
2010/01/05,0.0,2356.0,0.0,2356.0,0.0
2010/01/06,0.0,3990.0,0.0,3990.0,0.0
2010/01/07,0.0,0.0,-3326.0,-3326.0,0.0
2010/01/08,0.0,0.0,-4730.0,-4730.0,0.0
2010/01/11,0.0,0.0,-2283.0,-2283.0,0.0
2010/01/12,0.0,0.0,-3338.0,-3338.0,0.0
2010/01/13,0.0,0.0,-6097.0,-6097.0,0.0
2010/01/14,0.0,0.0,-6131.0,-6131.0,0.0
2010/01/15,0.0,0.0,-6685.0,-6685.0,0.0
2010/01/18,0.0,0.0,-9775.0,-9775.0,0.0
2010/01/19,0.0,0.0,-11849.0,-11849.0,0.0
2010/01/20,0.0,0.0,-5921.0,-5921.0,0.0
2010/01/21,0.0,0.0,-13234.0,-13234.0,0.0
2010/01/22,0.0,0.0,-18412.0,-18412.0,0.0
2010/01/25,0.0,0.0,-20940.0,-20940.0,0.0
2010/01/26,0.0,0.0,-15414.0,-15414.0,0.0
2010/01/27,0.0,0.0,-15959.0,-15959.0,0.0
2010/01/28,0.0,0.0,-13863.0,-13863.0,0.0
2010/01/29,0.0,0.0,-12754.0,-12754.0,0.0
2010/02/01,0.0,0.0,-12249.0,-12249.0,0.0
2010/02/02,0.0,0.0,-6131.0,-6131.0,0.0
2010/02/03,0.0,0.0,-6728.0,-6728.0,0.0
2010/02/04,0.0,0.0,-4566.0,-4566.0,0.0
2010/02/05,0.0,0.0,-2709.0,-2709.0,0.0
2010/02/06,0.0,0.0,-3831.0,-3831.0,0.0
2010/02/08,0.0,0.0,-749.0,-749.0,0.0
2010/02/09,0.0,0.0,-1217.0,-1217.0,0.0
2010/02/10,0.0,934.0,0.0,934.0,0.0
2010/02/22,0.0,0.0,-3023.0,-3023.0,0.0
2010/02/23,0.0,0.0,-3201.0,-3201.0,0.0
2010/02/24,0.0,0.0,-2163.0,-2163.0,0.0
2010/02/25,0.0,277.0,0.0,277.0,0.0
2010/02/26,0.0,0.0,-793.0,-793.0,0.0
2010/03/01,0.0,894.0,0.0,894.0,0.0
2010/03/02,0.0,92.0,0.0,92.0,0.0
2010/03/03,0.0,61.0,0.0,61.0,0.0
2010/03/04,0.0,3376.0,0.0,3376.0,0.0
2010/03/05,0.0,2554.0,0.0,2554.0,0.0
2010/03/08,0.0,4177.0,0.0,4177.0,0.0
2010/03/09,0.0,3975.0,0.0,3975.0,0.0
2010/03/10,0.0,3064.0,0.0,3064.0,0.0
2010/03/11,0.0,2673.0,0.0,2673.0,0.0
2010/03/12,0.0,1335.0,0.0,1335.0,0.0
2010/03/15,0.0,1870.0,0.0,1870.0,0.0
2010/03/16,0.0,3441.0,0.0,3441.0,0.0
2010/03/17,0.0,0.0,-124.0,-124.0,0.0
2010/03/18,0.0,0.0,-4059.0,-4059.0,0.0
2010/03/19,0.0,0.0,-3214.0,-3214.0,0.0
2010/03/22,0.0,0.0,-4018.0,-4018.0,0.0
2010/03/23,0.0,0.0,-3210.0,-3210.0,0.0
2010/03/24,0.0,0.0,-3999.0,-3999.0,0.0
2010/03/25,0.0,0.0,-5949.0,-5949.0,0.0
2010/03/26,0.0,1585.0,0.0,1585.0,0.0
2010/03/29,0.0,124.0,0.0,124.0,0.0
2010/03/30,0.0,0.0,-1095.0,-1095.0,0.0
2010/03/31,0.0,0.0,-951.0,-951.0,0.0
2010/04/01,0.0,0.0,-940.0,-940.0,0.0
2010/04/02,0.0,0.0,-546.0,-546.0,0.0
2010/04/06,0.0,1365.0,0.0,1365.0,0.0
2010/04/07,0.0,0.0,-902.0,-902.0,0.0
2010/04/08,0.0,0.0,-2275.0,-2275.0,0.0
2010/04/09,0.0,0.0,-3957.0,-3957.0,0.0
2010/04/12,0.0,0.0,-6156.0,-6156.0,0.0
2010/04/13,0.0,0.0,-6573.0,-6573.0,0.0
2010/04/14,0.0,0.0,-4761.0,-4761.0,0.0
2010/04/15,0.0,0.0,-3554.0,-3554.0,0.0
2010/04/16,0.0,0.0,-4985.0,-4985.0,0.0
2010/04/19,0.0,0.0,-7464.0,-7464.0,0.0
2010/04/20,0.0,0.0,-3868.0,-3868.0,0.0
2010/04/21,0.0,1345.0,0.0,1345.0,0.0
2010/04/22,0.0,3053.0,0.0,3053.0,0.0
2010/04/23,0.0,3997.0,0.0,3997.0,0.0
2010/04/26,0.0,1537.0,0.0,1537.0,0.0
2010/04/27,0.0,0.0,-201.0,-201.0,0.0
2010/04/28,0.0,0.0,-3094.0,-3094.0,0.0
2010/04/29,0.0,268.0,0.0,268.0,0.0
2010/04/30,0.0,0.0,-1956.0,-1956.0,0.0
2010/05/03,0.0,0.0,-3824.0,-3824.0,0.0
2010/05/04,0.0,0.0,-3630.0,-3630.0,0.0
2010/05/05,0.0,0.0,-5406.0,-5406.0,0.0
2010/05/06,0.0,0.0,-2265.0,-2265.0,0.0
2010/05/07,0.0,2.0,0.0,2.0,0.0
2010/05/10,0.0,3803.0,0.0,3803.0,0.0
2010/05/11,0.0,7401.0,0.0,7401.0,0.0
2010/05/12,0.0,8110.0,0.0,8110.0,0.0
2010/05/13,0.0,8580.0,0.0,8580.0,0.0
2010/05/14,0.0,7212.0,0.0,7212.0,0.0
2010/05/17,0.0,7815.0,0.0,7815.0,0.0
2010/05/18,0.0,6763.0,0.0,6763.0,0.0
2010/05/19,0.0,484.0,0.0,484.0,0.0
2010/05/20,0.0,2708.0,0.0,2708.0,0.0
2010/05/21,0.0,8021.0,0.0,8021.0,0.0
2010/05/24,0.0,7720.0,0.0,7720.0,0.0
2010/05/25,0.0,8853.0,0.0,8853.0,0.0
2010/05/26,0.0,6172.0,0.0,6172.0,0.0
2010/05/27,0.0,6551.0,0.0,6551.0,0.0
2010/05/28,0.0,9329.0,0.0,9329.0,0.0
2010/05/31,0.0,10981.0,0.0,10981.0,0.0
2010/06/01,0.0,13597.0,0.0,13597.0,0.0
2010/06/02,0.0,16423.0,0.0,16423.0,0.0
2010/06/03,0.0,18538.0,0.0,18538.0,0.0
2010/06/04,0.0,17096.0,0.0,17096.0,0.0
2010/06/07,0.0,19682.0,0.0,19682.0,0.0
2010/06/08,0.0,19505.0,0.0,19505.0,0.0
2010/06/09,0.0,20192.0,0.0,20192.0,0.0
2010/06/10,0.0,18679.0,0.0,18679.0,0.0
2010/06/11,0.0,15752.0,0.0,15752.0,0.0
2010/06/14,0.0,16082.0,0.0,16082.0,0.0
2010/06/15,0.0,13417.0,0.0,13417.0,0.0
2010/06/17,0.0,10957.0,0.0,10957.0,0.0
2010/06/18,0.0,11282.0,0.0,11282.0,0.0
2010/06/21,0.0,10010.0,0.0,10010.0,0.0
2010/06/22,0.0,8549.0,0.0,8549.0,0.0
2010/06/23,0.0,3493.0,0.0,3493.0,0.0
2010/06/24,0.0,3928.0,0.0,3928.0,0.0
2010/06/25,0.0,4796.0,0.0,4796.0,0.0
2010/06/28,0.0,6463.0,0.0,6463.0,0.0
2010/06/29,0.0,3440.0,0.0,3440.0,0.0
2010/06/30,0.0,7569.0,0.0,7569.0,0.0
2010/07/01,0.0,7698.0,0.0,7698.0,0.0
2010/07/02,0.0,9112.0,0.0,9112.0,0.0
2010/07/05,0.0,9817.0,0.0,9817.0,0.0
2010/07/06,0.0,7678.0,0.0,7678.0,0.0
2010/07/07,0.0,8215.0,0.0,8215.0,0.0
2010/07/08,0.0,6696.0,0.0,6696.0,0.0
2010/07/09,0.0,7211.0,0.0,7211.0,0.0
2010/07/12,0.0,8409.0,0.0,8409.0,0.0
2010/07/13,0.0,9459.0,0.0,9459.0,0.0
2010/07/14,0.0,10475.0,0.0,10475.0,0.0
2010/07/15,0.0,9822.0,0.0,9822.0,0.0
2010/07/16,0.0,9617.0,0.0,9617.0,0.0
2010/07/19,0.0,7376.0,0.0,7376.0,0.0
2010/07/20,0.0,6777.0,0.0,6777.0,0.0
2010/07/21,0.0,6620.0,0.0,6620.0,0.0
2010/07/22,0.0,7436.0,0.0,7436.0,0.0
2010/07/23,0.0,8065.0,0.0,8065.0,0.0
2010/07/26,0.0,7082.0,0.0,7082.0,0.0
2010/07/27,0.0,2139.0,0.0,2139.0,0.0
2010/07/28,0.0,8085.0,0.0,8085.0,0.0
2010/07/29,0.0,6234.0,0.0,6234.0,0.0
2010/07/30,0.0,8197.0,0.0,8197.0,0.0
2010/08/02,0.0,8127.0,0.0,8127.0,0.0
2010/08/03,0.0,7024.0,0.0,7024.0,0.0
2010/08/04,0.0,7524.0,0.0,7524.0,0.0
2010/08/05,0.0,5669.0,0.0,5669.0,0.0
2010/08/06,0.0,5060.0,0.0,5060.0,0.0
2010/08/09,0.0,7123.0,0.0,7123.0,0.0
2010/08/10,0.0,4967.0,0.0,4967.0,0.0
2010/08/11,0.0,4142.0,0.0,4142.0,0.0
2010/08/12,0.0,1932.0,0.0,1932.0,0.0
2010/08/13,0.0,2949.0,0.0,2949.0,0.0
2010/08/16,0.0,4017.0,0.0,4017.0,0.0
2010/08/17,0.0,5527.0,0.0,5527.0,0.0
2010/08/18,0.0,2842.0,0.0,2842.0,0.0
2010/08/19,0.0,4209.0,0.0,4209.0,0.0
2010/08/20,0.0,3511.0,0.0,3511.0,0.0
2010/08/23,0.0,2849.0,0.0,2849.0,0.0
2010/08/24,0.0,0.0,-462.0,-462.0,0.0
2010/08/25,0.0,0.0,-2557.0,-2557.0,0.0
2010/08/26,0.0,0.0,-1742.0,-1742.0,0.0
2010/08/27,0.0,0.0,-1640.0,-1640.0,0.0
2010/08/30,0.0,1011.0,0.0,1011.0,0.0
2010/08/31,0.0,355.0,0.0,355.0,0.0
2010/09/01,0.0,1789.0,0.0,1789.0,0.0
2010/09/02,0.0,3425.0,0.0,3425.0,0.0
2010/09/03,0.0,5344.0,0.0,5344.0,0.0
2010/09/06,0.0,5191.0,0.0,5191.0,0.0
2010/09/07,0.0,6438.0,0.0,6438.0,0.0
2010/09/08,0.0,5519.0,0.0,5519.0,0.0
2010/09/09,0.0,3883.0,0.0,3883.0,0.0
2010/09/10,0.0,5268.0,0.0,5268.0,0.0
2010/09/13,0.0,796.0,0.0,796.0,0.0
2010/09/14,0.0,1101.0,0.0,1101.0,0.0
2010/09/15,0.0,660.0,0.0,660.0,0.0
2010/09/16,0.0,0.0,-3487.0,-3487.0,0.0
2010/09/17,0.0,0.0,-4221.0,-4221.0,0.0
2010/09/20,0.0,0.0,-3392.0,-3392.0,0.0
2010/09/21,0.0,0.0,-6226.0,-6226.0,0.0
2010/09/23,0.0,0.0,-5712.0,-5712.0,0.0
2010/09/24,0.0,0.0,-8547.0,-8547.0,0.0
2010/09/27,0.0,0.0,-9717.0,-9717.0,0.0
2010/09/28,0.0,0.0,-6539.0,-6539.0,0.0
2010/09/29,0.0,0.0,-8521.0,-8521.0,0.0
2010/09/30,0.0,0.0,-7406.0,-7406.0,0.0
2010/10/01,0.0,0.0,-9036.0,-9036.0,0.0
2010/10/04,0.0,0.0,-9935.0,-9935.0,0.0
2010/10/05,0.0,0.0,-8460.0,-8460.0,0.0
2010/10/06,0.0,0.0,-8668.0,-8668.0,0.0
2010/10/07,0.0,0.0,-8984.0,-8984.0,0.0
2010/10/08,0.0,0.0,-10897.0,-10897.0,0.0
2010/10/11,0.0,0.0,-10456.0,-10456.0,0.0
2010/10/12,0.0,0.0,-9575.0,-9575.0,0.0
2010/10/13,0.0,0.0,-8443.0,-8443.0,0.0
2010/10/14,0.0,0.0,-7672.0,-7672.0,0.0
2010/10/15,0.0,0.0,-8688.0,-8688.0,0.0
2010/10/18,0.0,0.0,-11059.0,-11059.0,0.0
2010/10/19,0.0,0.0,-10522.0,-10522.0,0.0
2010/10/20,0.0,0.0,-3773.0,-3773.0,0.0
2010/10/21,0.0,0.0,-5511.0,-5511.0,0.0
2010/10/22,0.0,0.0,-2271.0,-2271.0,0.0
2010/10/25,0.0,0.0,-1708.0,-1708.0,0.0
2010/10/26,0.0,0.0,-1985.0,-1985.0,0.0
2010/10/27,0.0,0.0,-433.0,-433.0,0.0
2010/10/28,0.0,0.0,-661.0,-661.0,0.0
2010/10/29,0.0,0.0,-1053.0,-1053.0,0.0
2010/11/01,0.0,0.0,-1355.0,-1355.0,0.0
2010/11/02,0.0,0.0,-4830.0,-4830.0,0.0
2010/11/03,0.0,0.0,-5759.0,-5759.0,0.0
2010/11/04,0.0,0.0,-6443.0,-6443.0,0.0
2010/11/05,0.0,0.0,-8440.0,-8440.0,0.0
2010/11/08,0.0,0.0,-9904.0,-9904.0,0.0
2010/11/09,0.0,0.0,-8827.0,-8827.0,0.0
2010/11/10,0.0,0.0,-10347.0,-10347.0,0.0
2010/11/11,0.0,0.0,-11676.0,-11676.0,0.0
2010/11/12,0.0,0.0,-13963.0,-13963.0,0.0
2010/11/15,0.0,0.0,-13193.0,-13193.0,0.0
2010/11/16,0.0,0.0,-10456.0,-10456.0,0.0
2010/11/17,0.0,0.0,-9441.0,-9441.0,0.0
2010/11/18,0.0,0.0,-13624.0,-13624.0,0.0
2010/11/19,0.0,0.0,-13107.0,-13107.0,0.0
2010/11/22,0.0,0.0,-10251.0,-10251.0,0.0
2010/11/23,0.0,0.0,-10671.0,-10671.0,0.0
2010/11/24,0.0,0.0,-11502.0,-11502.0,0.0
2010/11/25,0.0,0.0,-11005.0,-11005.0,0.0
2010/11/26,0.0,0.0,-10082.0,-10082.0,0.0
2010/11/29,0.0,0.0,-4992.0,-4992.0,0.0
2010/11/30,0.0,0.0,-2390.0,-2390.0,0.0
2010/12/01,0.0,0.0,-148.0,-148.0,0.0
2010/12/02,0.0,0.0,-4269.0,-4269.0,0.0
2010/12/03,0.0,0.0,-2146.0,-2146.0,0.0
2010/12/06,0.0,0.0,-3318.0,-3318.0,0.0
2010/12/07,0.0,0.0,-4695.0,-4695.0,0.0
2010/12/08,0.0,0.0,-3985.0,-3985.0,0.0
2010/12/09,0.0,0.0,-8003.0,-8003.0,0.0
2010/12/10,0.0,0.0,-11586.0,-11586.0,0.0
2010/12/13,0.0,0.0,-10425.0,-10425.0,0.0
2010/12/14,0.0,0.0,-14755.0,-14755.0,0.0
2010/12/15,0.0,0.0,-3312.0,-3312.0,0.0
2010/12/16,0.0,0.0,-6120.0,-6120.0,0.0
2010/12/17,0.0,0.0,-4692.0,-4692.0,0.0
2010/12/20,0.0,0.0,-5734.0,-5734.0,0.0
2010/12/21,0.0,0.0,-4285.0,-4285.0,0.0
2010/12/22,0.0,0.0,-5421.0,-5421.0,0.0
2010/12/23,0.0,0.0,-4617.0,-4617.0,0.0
2010/12/24,0.0,0.0,-7111.0,-7111.0,0.0
2010/12/27,0.0,0.0,-8706.0,-8706.0,0.0
2010/12/28,0.0,0.0,-9843.0,-9843.0,0.0
2010/12/29,0.0,0.0,-10176.0,-10176.0,0.0
2010/12/30,0.0,0.0,-10751.0,-10751.0,0.0
2010/12/31,0.0,0.0,-11426.0,-11426.0,0.0
2011/01/03,0.0,0.0,-12611.0,-12611.0,0.0
2011/01/04,0.0,0.0,-14207.0,-14207.0,0.0
2011/01/05,0.0,0.0,-15303.0,-15303.0,0.0
2011/01/06,0.0,0.0,-15135.0,-15135.0,0.0
2011/01/07,0.0,0.0,-11883.0,-11883.0,0.0
2011/01/10,0.0,0.0,-9186.0,-9186.0,0.0
2011/01/11,0.0,0.0,-7542.0,-7542.0,0.0
2011/01/12,0.0,0.0,-11930.0,-11930.0,0.0
2011/01/13,0.0,0.0,-12340.0,-12340.0,0.0
2011/01/14,0.0,0.0,-12655.0,-12655.0,0.0
2011/01/17,0.0,0.0,-14739.0,-14739.0,0.0
2011/01/18,0.0,0.0,-15003.0,-15003.0,0.0
2011/01/19,0.0,0.0,-6522.0,-6522.0,0.0
2011/01/20,0.0,0.0,-9557.0,-9557.0,0.0
2011/01/21,0.0,0.0,-11890.0,-11890.0,0.0
2011/01/24,0.0,0.0,-11236.0,-11236.0,0.0
2011/01/25,0.0,0.0,-12344.0,-12344.0,0.0
2011/01/26,0.0,0.0,-9456.0,-9456.0,0.0
2011/01/27,0.0,0.0,-10440.0,-10440.0,0.0
2011/01/28,0.0,0.0,-12201.0,-12201.0,0.0
2011/02/08,0.0,0.0,-16836.0,-16836.0,0.0
2011/02/09,0.0,0.0,-21273.0,-21273.0,0.0
2011/02/10,0.0,0.0,-26440.0,-26440.0,0.0
2011/02/11,0.0,0.0,-19987.0,-19987.0,0.0
2011/02/14,0.0,0.0,-16296.0,-16296.0,0.0
2011/02/15,0.0,0.0,-12142.0,-12142.0,0.0
2011/02/16,0.0,0.0,-12433.0,-12433.0,0.0
2011/02/17,0.0,0.0,-8085.0,-8085.0,0.0
2011/02/18,0.0,0.0,-8682.0,-8682.0,0.0
2011/02/21,0.0,0.0,-8023.0,-8023.0,0.0
2011/02/22,0.0,0.0,-5299.0,-5299.0,0.0
2011/02/23,0.0,0.0,-5160.0,-5160.0,0.0
2011/02/24,0.0,0.0,-3835.0,-3835.0,0.0
2011/02/25,0.0,0.0,-5146.0,-5146.0,0.0
2011/03/01,0.0,0.0,-3553.0,-3553.0,0.0
2011/03/02,0.0,0.0,-532.0,-532.0,0.0
2011/03/03,0.0,219.0,0.0,219.0,0.0
2011/03/04,0.0,1449.0,0.0,1449.0,0.0
2011/03/07,0.0,726.0,0.0,726.0,0.0
2011/03/08,0.0,0.0,-418.0,-418.0,0.0
2011/03/09,0.0,2209.0,0.0,2209.0,0.0
2011/03/10,0.0,0.0,-2529.0,-2529.0,0.0
2011/03/11,0.0,0.0,-800.0,-800.0,0.0
2011/03/14,0.0,1589.0,0.0,1589.0,0.0
2011/03/15,0.0,13704.0,0.0,13704.0,0.0
2011/03/16,0.0,5695.0,0.0,5695.0,0.0
2011/03/17,0.0,7287.0,0.0,7287.0,0.0
2011/03/18,0.0,6601.0,0.0,6601.0,0.0
2011/03/21,0.0,9183.0,0.0,9183.0,0.0
2011/03/22,0.0,11294.0,0.0,11294.0,0.0
2011/03/23,0.0,13994.0,0.0,13994.0,0.0
2011/03/24,0.0,15183.0,0.0,15183.0,0.0
2011/03/25,0.0,18932.0,0.0,18932.0,0.0
2011/03/28,0.0,18312.0,0.0,18312.0,0.0
2011/03/29,0.0,18233.0,0.0,18233.0,0.0
2011/03/30,0.0,19113.0,0.0,19113.0,0.0
2011/03/31,0.0,20066.0,0.0,20066.0,0.0
2011/04/01,0.0,20860.0,0.0,20860.0,0.0
2011/04/06,0.0,20657.0,0.0,20657.0,0.0
2011/04/07,0.0,20448.0,0.0,20448.0,0.0
2011/04/08,0.0,16653.0,0.0,16653.0,0.0
